month_start,month_date_key,campus_key,cohort_key,lifecycle_stage_key,active_users,synthetic_label
2025-01-01 00:00:00,20250101,2,3,3,730,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,3,4,146,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,3,1,33,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,3,2,124,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,3,3,339,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,3,4,67,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,4,1,560,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,4,2,2054,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,4,3,5603,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,4,4,1120,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,4,1,108,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,4,2,397,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,4,3,1084,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,4,4,216,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,4,1,50,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,4,2,185,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,4,3,505,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,4,4,101,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,5,1,233,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,5,2,855,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,5,3,2332,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,5,4,466,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,5,1,44,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,5,2,164,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,5,3,448,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,5,4,89,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,5,1,20,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,5,2,76,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,5,3,209,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,5,4,41,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,6,5,3343,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,6,5,629,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,6,5,299,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,1,7,5,5958,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,2,7,5,1137,Synthetic demonstration data — not actual University of Sydney results
2025-01-01 00:00:00,20250101,3,7,5,532,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,1,1,1218,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,1,2,4467,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,1,3,12184,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,1,4,2436,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,1,1,234,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,1,2,861,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,1,3,2349,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,1,4,469,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,1,1,107,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,1,2,395,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,1,3,1079,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,1,4,215,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,2,1,723,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,2,2,2652,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,2,3,7234,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,2,4,1446,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,2,1,139,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,2,2,512,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,2,3,1397,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,2,4,279,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,2,1,64,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,2,2,234,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,2,3,640,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,2,4,128,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,3,1,382,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,3,2,1403,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,3,3,3826,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,3,4,765,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,3,1,75,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,3,2,275,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,3,3,750,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,3,4,150,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,3,1,34,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,3,2,128,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,3,3,349,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,3,4,69,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,4,1,585,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,4,2,2145,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,4,3,5851,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,4,4,1170,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,4,1,111,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,4,2,407,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,4,3,1110,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,4,4,222,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,4,1,51,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,4,2,190,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,4,3,519,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,4,4,103,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,5,1,242,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,5,2,888,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,5,3,2422,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,5,4,484,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,5,1,46,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,5,2,170,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,5,3,464,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,5,4,92,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,5,1,21,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,5,2,78,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,5,3,213,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,5,4,42,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,6,5,3383,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,6,5,643,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,6,5,305,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,1,7,5,6093,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,2,7,5,1168,Synthetic demonstration data — not actual University of Sydney results
2025-02-01 00:00:00,20250201,3,7,5,538,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,1,1,1252,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,1,2,4592,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,1,3,12523,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,1,4,2504,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,1,1,239,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,1,2,878,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,1,3,2396,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,1,4,479,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,1,1,113,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,1,2,415,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,1,3,1133,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,1,4,226,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,2,1,755,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,2,2,2771,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,2,3,7558,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,2,4,1511,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,2,1,145,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,2,2,532,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,2,3,1451,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,2,4,290,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,2,1,66,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,2,2,245,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,2,3,669,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,2,4,133,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,3,1,400,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,3,2,1468,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,3,3,4005,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,3,4,801,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,3,1,75,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,3,2,277,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,3,3,757,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,3,4,151,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,3,1,35,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,3,2,129,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,3,3,353,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,3,4,70,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,4,1,596,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,4,2,2188,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,4,3,5969,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,4,4,1193,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,4,1,116,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,4,2,425,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,4,3,1161,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,4,4,232,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,4,2,198,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,4,3,541,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,4,4,108,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,5,1,251,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,5,2,921,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,5,3,2512,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,5,4,502,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,5,2,176,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,5,3,481,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,5,4,96,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,5,2,81,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,5,3,222,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,6,5,3527,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,6,5,673,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,6,5,310,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,1,7,5,6304,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,2,7,5,1210,Synthetic demonstration data — not actual University of Sydney results
2025-03-01 00:00:00,20250301,3,7,5,554,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,1,1,1208,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,1,2,4429,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,1,3,12080,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,1,4,2416,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,1,1,232,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,1,2,853,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,1,3,2327,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,1,4,465,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,1,1,110,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,1,2,405,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,1,3,1104,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,1,4,220,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,2,1,741,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,2,2,2718,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,2,3,7413,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,2,4,1482,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,2,1,141,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,2,2,519,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,2,3,1416,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,2,4,283,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,2,1,65,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,2,2,240,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,2,3,655,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,2,4,131,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,3,1,391,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,3,2,1434,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,3,3,3911,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,3,4,782,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,3,1,74,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,3,2,271,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,3,3,741,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,3,4,148,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,3,1,34,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,3,2,127,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,3,3,347,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,3,4,69,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,4,1,586,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,4,2,2150,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,4,3,5866,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,4,4,1173,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,4,1,114,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,4,2,418,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,4,3,1140,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,4,4,228,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,4,1,53,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,4,2,194,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,4,3,530,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,4,4,106,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,5,1,243,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,5,2,893,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,5,3,2436,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,5,4,487,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,5,1,46,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,5,2,171,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,5,3,467,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,5,4,93,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,5,2,80,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,5,3,220,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,6,5,3431,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,6,5,664,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,6,5,306,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,1,7,5,6069,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,2,7,5,1163,Synthetic demonstration data — not actual University of Sydney results
2025-04-01 00:00:00,20250401,3,7,5,554,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,1,1,1215,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,1,2,4455,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,1,3,12151,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,1,4,2430,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,1,1,233,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,1,2,857,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,1,3,2338,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,1,4,467,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,1,1,110,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,1,2,405,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,1,3,1106,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,1,4,221,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,2,1,731,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,2,2,2680,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,2,3,7311,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,2,4,1462,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,2,1,140,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,2,2,513,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,2,3,1401,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,2,4,280,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,2,1,66,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,2,2,245,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,2,3,668,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,2,4,133,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,3,1,397,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,3,2,1457,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,3,3,3976,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,3,4,795,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,3,1,74,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,3,2,273,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,3,3,745,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,3,4,149,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,3,1,34,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,3,2,127,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,3,3,348,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,3,4,69,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,4,1,590,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,4,2,2165,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,4,3,5906,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,4,4,1181,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,4,1,114,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,4,2,419,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,4,3,1143,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,4,4,228,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,4,1,52,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,4,2,193,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,4,3,528,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,4,4,105,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,5,1,246,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,5,2,904,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,5,3,2467,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,5,4,493,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,5,1,46,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,5,2,170,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,5,3,466,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,2,5,4,93,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,5,1,21,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,5,2,79,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,5,3,217,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,3,5,4,43,Synthetic demonstration data — not actual University of Sydney results
2025-05-01 00:00:00,20250501,1,6,5,3457,Synthetic demonstration data — not actual University of Sydney results
